"id_cliente";"id_solicitacao_emp";"id_historico_emp";"idade_cliente";"salario_anual";"propriedade";"anos_trabalhados";"motivo_emp";"pontuacao_emp";"valor_emp_solicitado";"taxa_juros";"possibilidade_inadimplencia";"percentual_emp_salario";"inadimplencia_anterior";"anos_primeira_solc_emp"
"p5yulcii-4pmo";"yygo88ng-nwhi";"fzxewlnf-e6l6";21;50808;"Alugada";2.0;"Educativo";"A";4000;6.17;0;0.08;"n";4
"kmk0ilno-bjcg";"yyikxlo4-jzn7";"0zowdptx-vnih";30;42000;"Hipoteca";14.0;"Médico";"A";4500;7.49;1;0.11;"n";7
"a4dzxbi6-z5aj";"yykoygdr-gl35";"ifdot1xq-czqf";38;50000;"Alugada";5.0;"Empreendimento";"A";4000;7.88;0;0.08;"n";12
"rjasgpji-um5o";"yykwpiaj-j7v7";"eixr1d7z-eazl";25;42000;"Hipoteca";2.0;"Educativo";"C";7200;14.79;0;0.17;"y";2
"qz6bwyis-6jc4";"yylbrlza-flu5";"2eh2vfbl-ynct";24;27000;"Hipoteca";7.0;"Educativo";"B";10000;0.0;0;0.37;"n";2
"i9pixge3-abqg";"yylc2zfn-f1yz";"xry2j1fr-mpxx";25;56000;"Alugada";2.0;"Pessoal";"B";3000;12.69;0;0.05;"n";3
"zukgr2mu-7dy9";"yympd2yi-iwpa";"lid73pps-xtr3";21;47500;"Alugada";2.0;"Pag. de débitos";"B";7500;10.99;0;0.16;"n";2
"dbpdmqcb-aoax";"yyokc4g5-bmro";"mlwmljlf-xrus";25;200000;"Própria";0.0;"Empreendimento";"B";24000;12.18;0;0.12;"n";2
"ygspg0ps-6axf";"yypezroz-nje5";"6oddlqzw-qsqz";29;16000;"Própria";3.0;"Empreendimento";"A";3000;7.9;1;0.19;"n";8
"vu5tidfr-1wmo";"yypx1x4d-0inr";"wkadk1lb-iawh";22;30000;"Alugada";2.0;"Educativo";"C";13000;13.11;1;0.43;"n";3
"csdedhs6-o6ns";"yyqqfapu-yjom";"kwobv1ai-otw9";32;45000;"Hipoteca";12.0;"Educativo";"A";4800;7.49;0;0.11;"n";7
"eboopgyb-vptd";"yytkgu4h-kshd";"ll3oozfe-x8mk";24;69504;"Hipoteca";3.0;"Empreendimento";"A";10000;7.66;0;0.14;"n";4
"jl1ogtmi-uikc";"yyuirhw5-fxfq";"cq4cajh6-lx2p";21;32868;"Própria";2.0;"Empreendimento";"C";2500;13.61;0;0.08;"y";3
"pnzzzryr-h4oe";"yyukv9ws-urri";"ixsr8not-oaqb";22;118812;"Hipoteca";6.0;"Médico";"C";15000;13.35;0;0.13;"n";2
"5hosbmbc-6dqs";"yyv0tkw6-4u3a";"s29e8bot-yifp";25;43500;"Hipoteca";2.0;"Melhora do lar";"A";9000;9.63;0;0.21;"n";4
"nuen8awo-wbjf";"yyv3iwrc-qc5f";"3rkxnkm9-2jkh";22;30000;"Alugada";0.0;"Médico";"A";12000;9.32;1;0.4;"n";3
"bz1fdymm-vlr8";"yywqj7zh-viwm";"udzzbcuu-gspc";25;78200;"Alugada";9.0;"Médico";"E";12000;16.4;1;0.13;"n";4
"zzuy0z0e-galt";"yyymqynp-urlg";"xa6l3w18-blks";25;65000;"Hipoteca";3.0;"Melhora do lar";"B";1200;10.99;0;0.02;"n";2
"dzdxy6co-8s4q";"yyytofhx-qefm";"i9gzi7yb-sh4p";27;42000;"Alugada";7.0;"Médico";"B";5000;11.11;0;0.12;"n";9
"po5howxh-usum";"yyzextzs-upfz";"gx5h4rim-cuih";29;37000;"Hipoteca";5.0;"Melhora do lar";"B";4800;10.36;0;0.13;"n";7
"tcp6olzo-i27j";"yz11oyy6-lgbv";"ycu3q7a7-odir";24;74004;"Hipoteca";8.0;"Pag. de débitos";"D";8000;15.21;1;0.11;"n";3
"t4q0aeug-pf8t";"yz13xnmz-y53a";"umiq4xut-ntqm";39;61766;"Hipoteca";4.0;"Educativo";"A";5500;7.14;0;0.09;"n";15
"h7jt5yz1-qarb";"yz21f3p9-nrih";"oqpb9taz-dyde";28;40000;"Alugada";6.0;"Educativo";"C";10500;14.27;0;0.26;"n";10
"94xivdpi-k3xp";"yz3gqz9e-a0ju";"zdosucde-kpm4";24;55680;"Hipoteca";4.0;"Pessoal";"B";7875;10.65;0;0.14;"n";3
"iupnh3gg-er1h";"yz4rx5is-k8t0";"ee74cz7u-mf6q";24;25000;"Alugada";0.0;"Pag. de débitos";"C";5625;12.68;0;0.23;"n";4
"kbrqypsl-ncix";"yz5el0qa-zh9y";"wmnyd4pn-mjf3";22;41244;"Hipoteca";6.0;"Pag. de débitos";"B";11500;11.58;1;0.28;"n";3
"khecqsbn-q4zl";"yz9hkxox-ulrh";"jycp1tsb-ucri";21;45000;"Hipoteca";5.0;"Pessoal";"A";10000;7.51;0;0.22;"n";2
"mbngzdhe-4thx";"yzacoxmf-rtol";"m28bu500-bqe4";26;92652;"Alugada";4.0;"Empreendimento";"C";10000;13.23;0;0.11;"y";2
"ngktxi0j-ohx4";"yzapcest-d7ca";"ydtdvefd-hbta";34;90000;"Hipoteca";19.0;"Pag. de débitos";"C";5000;13.61;0;0.06;"n";7
"b6jdfl8n-7amd";"yzcoj56t-kxc7";"dycecvzu-cnxu";29;64000;"Alugada";3.0;"Pag. de débitos";"C";15000;15.27;1;0.23;"n";10
"1hhhxm4z-xohh";"yzduhtiq-pjwx";"bxcs2luv-a8ot";26;30000;"Alugada";4.0;"Empreendimento";"B";4000;10.75;0;0.13;"n";3
"ugw1pi0h-k7lx";"yzebmbcj-tgii";"2kxublhc-5eop";24;90474;"Hipoteca";8.0;"Educativo";"B";15000;10.38;0;0.17;"n";3
"uiqntnyf-errq";"yzexd62n-4dpi";"st0fxnt5-vru9";25;200000;"Hipoteca";9.0;"Pessoal";"C";23050;14.35;0;0.12;"n";3
"awwyo0t0-hnb8";"yzfs0t4z-ib7y";"ypx6bk4i-cdjy";23;72000;"Alugada";2.0;"Empreendimento";"C";15000;0.0;0;0.25;"";3
"uw10srhy-ys5c";"yzg7zpd5-l1fd";"tgu8sapx-5wcd";21;27120;"Alugada";0.0;"Educativo";"A";8500;8.9;1;0.31;"n";2
"nf9qsuzu-rzza";"yzg92udc-tq3z";"2ayhzaua-5njr";22;93600;"Hipoteca";0.0;"Pag. de débitos";"A";6000;0.0;0;0.06;"n";2
"mrnqgxdt-edlt";"yzioghyr-spx6";"yplb6qy6-jwew";22;46000;"Hipoteca";6.0;"Pessoal";"B";4000;10.37;0;0.09;"n";2
"4fif2eai-kn8g";"yzj9wqtk-k7qt";"i2mvwsdq-waac";36;62400;"Hipoteca";13.0;"Empreendimento";"C";14100;12.98;0;0.23;"y";14
"y6xnlgle-tepd";"yzjglat4-zkmn";"ujbzl7be-km7h";27;39000;"Alugada";3.0;"Pessoal";"B";11000;0.0;0;0.28;"n";7
"qwbskrep-86at";"yzk3homt-qags";"7qj7xnaz-qlzg";23;66000;"Alugada";0.0;"Médico";"B";9200;11.86;0;0.14;"n";2
"05cdqwaw-ypya";"yzklqxdb-fesi";"ehzp7zou-ncna";25;96000;"Alugada";0.0;"Melhora do lar";"A";6000;6.99;0;0.06;"n";4
"7iw8oeqa-p4fc";"yzlkfnau-picc";"wqs94htj-qx74";30;90000;"Hipoteca";5.0;"Pessoal";"A";10000;5.79;0;0.11;"n";7
"jfpy5amn-lozw";"yzm9wokh-kdue";"ilsinzd3-tif2";25;42000;"Alugada";1.0;"Empreendimento";"B";10000;10.99;0;0.24;"n";2
"ar53xyti-un2f";"yzn4gpou-cqba";"cdmwkjjb-3rqo";26;51600;"Própria";10.0;"Educativo";"B";15000;9.88;0;0.29;"n";4
"lw2ajxcq-wwff";"yzo3q0gy-0yzb";"vg0hxmos-axgo";24;45000;"Alugada";0.0;"Educativo";"E";6000;17.19;1;0.13;"y";3
"e2dejnyp-a8ow";"yzp7phfk-dcrs";"e7jjjygf-fegh";26;35000;"Hipoteca";3.0;"Pessoal";"B";7200;10.59;0;0.21;"n";3
"4ewrrf40-rf0d";"yzro3swg-7ycs";"zc0fpued-3dqz";27;98000;"Hipoteca";0.0;"Pessoal";"B";10000;12.69;0;0.1;"n";7
"csz6jyvs-fm5e";"yzs6gpsa-xajk";"qyzfagxq-rugt";22;25899;"Própria";7.0;"Empreendimento";"B";6250;12.69;0;0.24;"n";2
"d1roliaq-ahrc";"yzsizglg-ydv6";"3pcreple-lhgq";34;39996;"Alugada";6.0;"Pag. de débitos";"A";1200;7.88;0;0.03;"n";8
"ixlwpqf9-x7ik";"yztaudrl-nlkk";"wzhnhvpj-cmox";33;33600;"Hipoteca";0.0;"Pessoal";"C";2500;14.65;0;0.07;"n";8
"2kkw6jdn-jptj";"yztpm7ht-i14z";"f9m07qon-dg4l";24;30000;"Alugada";0.0;"Educativo";"D";9000;15.58;1;0.3;"n";3
"dfjejtss-u54y";"yzu1tozg-gxp5";"cdvtuq2z-xdvj";21;60000;"Hipoteca";5.0;"Pag. de débitos";"A";10000;5.99;0;0.17;"n";2
"j7im6qb5-nhvz";"yzuourrv-8qzq";"itq8an7c-3z1x";27;52656;"";0.0;"Empreendimento";"B";10000;10.36;0;0.14;"n";2
"lggcjg99-k6vg";"yzwcpiwp-ereh";"s5uyitwv-loev";23;91000;"Hipoteca";7.0;"Pessoal";"C";10000;13.61;0;0.11;"n";4
"gpuz0ywo-hmns";"yzxwefgg-xknu";"tbubqupn-ueis";25;30000;"Hipoteca";6.0;"Pessoal";"A";4000;7.14;0;0.13;"n";2
"czfbtho2-oflm";"yzxwleus-w4tp";"394ewk7f-jkja";24;32000;"Alugada";1.0;"Melhora do lar";"C";6000;13.49;1;0.19;"n";3
"brep1pzq-mc2u";"yzyib2ok-n7k3";"7u6gecaw-pjnm";24;16800;"Alugada";1.0;"Educativo";"C";5000;14.22;1;0.3;"y";4
"y5h8t8an-dey2";"yzyis2cr-6tti";"jjeqb60j-9rgg";31;30000;"Alugada";4.0;"Médico";"A";2200;7.49;0;0.07;"n";10
"ox0tqbuw-xb3g";"yzyj0ue3-bmih";"vqkknxsa-dgag";21;70000;"Alugada";5.0;"Educativo";"A";4000;7.9;0;0.06;"n";2
"ucybl37w-mf9d";"yzzbrtvp-pb8j";"8njn9aga-0r1w";31;80000;"Hipoteca";0.0;"Médico";"B";15000;10.95;0;0.19;"n";8
"mke7aka4-sosj";"z00xvrqx-xxhu";"exnbiky1-r3zd";26;113000;"Hipoteca";2.0;"Médico";"B";3200;0.0;0;0.03;"n";3
"lxokdsyk-009a";"z03vdlir-o5x5";"1ue733qp-bheb";44;73500;"Própria";2.0;"Empreendimento";"B";20000;12.18;0;0.27;"n";17
"ulm5o5en-wroy";"z04fd0do-sae5";"c1pl8ewv-kqc2";26;45000;"Alugada";3.0;"Pag. de débitos";"A";11000;6.99;0;0.24;"n";2
"d8rprirw-avli";"z08wrggj-wpxy";"usoeaffi-wgy0";22;0;"Alugada";2.0;"Pag. de débitos";"B";5000;10.38;0;0.07;"n";4
"skvacgx2-c0ay";"z0dckh5d-9cmq";"b6e81kof-5vgz";22;88812;"Hipoteca";6.0;"Educativo";"D";29000;15.65;0;0.33;"n";2
"hbaipfs3-d6pi";"z0eucefy-g2ex";"a3equfkp-zwdw";28;30000;"Alugada";2.0;"Médico";"B";7700;12.42;0;0.26;"n";8
"lrpbtyxg-2nke";"z0ft3w6g-6byi";"n0wtonba-8sil";45;36000;"Alugada";0.0;"Médico";"B";10000;11.11;0;0.28;"n";11
"f1rbeyup-nug5";"z0gozxz2-ecqd";"tpxdiwcf-47ew";29;74000;"Alugada";3.0;"Educativo";"C";16000;13.11;1;0.22;"y";6
"taxcwnjk-gdnc";"z0itwjac-srb4";"tensusxc-r7sm";26;110400;"Alugada";9.0;"Educativo";"A";13000;7.9;0;0.12;"n";3
"h9esejza-zxqw";"z0iyeed8-xrr3";"buvavrda-6imj";25;112500;"Hipoteca";6.0;"Pessoal";"B";18000;11.14;0;0.16;"n";3
"yx0fl3e4-fmai";"z0jktdde-phnf";"gwde3oct-d6dp";29;63000;"Alugada";4.0;"Pessoal";"A";6000;7.51;0;0.1;"n";7
"statwexu-2hf8";"z0kzuoaz-2y4o";"ajnyyjxd-oewo";25;118450;"Hipoteca";0.0;"Pag. de débitos";"B";15000;10.37;0;0.13;"n";4
"mxflajsa-woku";"z0leeq7e-fbzr";"2gojdkju-wozo";23;69000;"Hipoteca";0.0;"Pessoal";"B";2500;9.64;1;0.04;"n";3
"knnjti2b-qmqi";"z0m5xtyo-padw";"jfq58ftv-p0jt";29;40560;"Alugada";4.0;"Educativo";"B";2700;10.0;0;0.07;"n";8
"eolliqdl-tbyb";"z0nnujv8-kidh";"iezcxzdz-fh9t";22;60000;"Alugada";2.0;"";"C";0;15.62;0;0.05;"y";13
"ezodwdzy-igp3";"z0oqknxo-noen";"w6npirzo-8o5z";27;39600;"Hipoteca";11.0;"Pag. de débitos";"A";4800;6.76;0;0.12;"n";9
"4kft6qks-pph8";"z0poygnh-bwcw";"hhyx3xpp-zxe7";33;42597;"Alugada";5.0;"Empreendimento";"B";9000;10.37;0;0.21;"n";5
"utfuyorx-7bxa";"z0rpg4ga-fmtj";"bqavzabf-kysw";23;64500;"Hipoteca";4.0;"Educativo";"A";5000;0.0;0;0.08;"n";2
"sffukmhh-elz1";"z0tkjypk-6qlu";"qgjyyk6e-8sg3";35;60000;"Hipoteca";3.0;"Educativo";"B";19600;9.91;0;0.33;"n";5
"pblkv7s0-lqgz";"z0ufrizo-78gu";"gtclwxi2-elbr";42;26568;"Alugada";6.0;"Pessoal";"B";2500;10.37;0;0.09;"n";14
"od6xsdck-eom8";"z0w1ckbj-qbop";"epseawby-aary";28;65984;"Alugada";12.0;"Médico";"D";10000;15.33;1;0.13;"n";5
"goqq3wcq-0uth";"z0wtdyj9-hcce";"0vijvtlt-qyce";23;28000;"Alugada";4.0;"Pag. de débitos";"C";5000;13.72;1;0.18;"n";4
"7ouvkcbg-l3mx";"z0xd6wbt-lpgw";"3ku8blq9-gvnd";25;71000;"Hipoteca";9.0;"Pag. de débitos";"A";7200;6.62;0;0.1;"n";4
"hcw3tcro-d9d2";"z0xf5cj7-dpki";"6lcqas1v-pk6e";25;42000;"Alugada";0.0;"Educativo";"E";7400;16.32;1;0.18;"n";4
"rzrg2sgr-9wzg";"z0xzenu1-lvfl";"xxslutqa-m6nz";26;32450;"Hipoteca";5.0;"Médico";"A";3250;6.99;0;0.1;"n";4
"3prtzhqj-7mw7";"z12gs3dt-zorg";"audbbylx-djdx";33;63600;"Hipoteca";0.0;"Pag. de débitos";"C";8500;13.23;0;0.13;"n";8
"emtfxuef-llse";"z14t2kac-xwch";"uboeyks5-cmxc";26;68551;"Hipoteca";1.0;"Educativo";"C";4000;14.22;1;0.06;"y";2
"t2ypthxk-h6f3";"z16qved4-qezf";"pdii9904-n8jh";22;59000;"Hipoteca";4.0;"Educativo";"A";20000;6.91;0;0.34;"n";4
"ofhioni7-6a2u";"z1a9kmsd-xc6h";"atrxruzu-ttmg";25;100000;"Hipoteca";9.0;"Educativo";"A";12000;8.94;0;0.12;"n";4
"sg4zfdqm-60zk";"z1c9hmbm-zpyh";"umlbb3ba-3gej";28;54000;"Hipoteca";2.0;"Educativo";"B";9250;11.36;0;0.17;"n";10
"blrrryeu-5pm0";"z1cjms5d-ysrr";"nc9isso8-4rhv";24;51000;"Alugada";7.0;"Pessoal";"D";9600;15.31;0;0.19;"y";4
"yptecdoj-y259";"z1ezi35m-p1d1";"njcg1yrk-f1tr";28;336000;"Alugada";1.0;"Empreendimento";"C";0;8.49;0;0.06;"";10
"uw31sogl-bf9l";"z1ffxqhn-qrpa";"oijmdoqo-ukdm";30;9600;"Alugada";1.0;"Pag. de débitos";"C";1500;12.73;1;0.16;"y";8
"rvwoqlp2-xhzu";"z1hlf0ma-tpyl";"cyhzhhmf-9f4y";23;55000;"Hipoteca";7.0;"Pag. de débitos";"A";4000;5.42;0;0.07;"n";3
"7ygfvzsr-ezee";"z1idwhgw-mgzj";"3rp8lcrq-par1";25;30000;"Alugada";9.0;"Educativo";"D";6000;14.74;1;0.2;"y";4
"b17qs6x1-mwfa";"z1iqmgjj-nmab";"fv5cvc2e-eqhp";22;30000;"Alugada";6.0;"Educativo";"B";7000;9.62;1;0.23;"n";4
"1q8rhumd-nk0o";"z1nhzeku-whjg";"iesfgruq-g6wt";21;118000;"Própria";5.0;"Empreendimento";"A";14000;7.88;0;0.12;"n";3
"oaqhplzd-j7xj";"z1qsl3re-cv17";"nywyvjiu-djup";28;90700;"Hipoteca";11.0;"Melhora do lar";"A";20000;6.91;0;0.22;"n";8
"cdzy4c2n-uve4";"z1u3etbi-dznp";"w0r1haif-aedj";25;60000;"Alugada";6.0;"Pessoal";"B";8000;9.63;0;0.13;"n";3
"a1vibwtm-kh4c";"z1ulkcfz-r3ts";"bnaaamjp-sxpu";30;106000;"Hipoteca";11.0;"Empreendimento";"F";10000;0.0;0;0.09;"n";9
"gkj9xqb0-bkdh";"z1w6aine-ynfl";"hngcs6xm-588u";52;65004;"Alugada";4.0;"Pessoal";"D";20000;15.58;1;0.31;"y";19
"04a92nuf-vcxo";"z1waqqxg-rgbk";"xmstt1ur-esbo";22;0;"Hipoteca";0.0;"Educativo";"C";11000;6.03;0;0.17;"n";8
"dgksrj5l-abhn";"z1zdpscx-32bo";"1zwy6dpk-rlct";27;40000;"Alugada";2.0;"Pessoal";"B";6000;0.0;0;0.15;"n";9
"cd53iroe-ette";"z27twmhr-t75w";"jmyxozor-l4xh";0;72000;"Hipoteca";4.0;"";"B";11000;13.72;1;0.36;"n";2
"d3260odp-0x5a";"z28e5xwh-bzas";"jkinlrx9-93gf";22;25000;"Própria";0.0;"Empreendimento";"A";5000;6.03;0;0.2;"n";2
"sqpadbvp-fxfl";"z2bfpctj-rigo";"tf1pttfe-tklp";26;52800;"Alugada";2.0;"Empreendimento";"D";10000;12.8;1;0.19;"y";3
"uauhsgf0-efyo";"z2d2rqet-q5fq";"e4huwrtc-4gqa";24;175000;"Hipoteca";9.0;"Educativo";"A";10000;5.42;0;0.06;"n";3
"vuqvgrll-cgxz";"z2d5h35k-bq25";"pqlo6omt-qvau";32;18000;"Alugada";0.0;"Educativo";"D";4000;15.2;1;0.22;"n";10
"udbfrofp-pk7a";"z2dkawoj-ietm";"ahfnwpdc-nzhk";22;60000;"Hipoteca";6.0;"Pessoal";"A";2000;6.54;0;0.03;"n";3
"zboxsv70-2guz";"z2hug84a-vxft";"670f2wek-hast";48;40000;"Alugada";3.0;"Médico";"A";10000;0.0;0;0.25;"n";17
"ffbmh2ei-qiy4";"z2jdxzzf-5bzc";"o51zh8no-rsj7";30;30475;"Alugada";2.0;"Melhora do lar";"B";7000;0.0;1;0.23;"n";5
"gnqmh9em-zvu6";"z2lu3mnr-mclx";"m9ylciuz-rfh3";22;60000;"Alugada";0.0;"Empreendimento";"A";6025;0.0;0;0.1;"n";3
"tgnfxp8d-9i0y";"z2mn4kfp-njkh";"eta7ykys-tgxc";34;35000;"Alugada";9.0;"Educativo";"A";8000;0.0;0;0.23;"n";10
"8hqqrlon-0z4a";"z2q2rluk-yhc8";"kyfcqlne-zesg";39;130000;"Própria";13.0;"Melhora do lar";"D";25000;16.07;0;0.19;"n";14
"cppnztqm-rnfs";"z2rj7eqa-urn9";"un04msr9-h45j";31;113000;"Alugada";1.0;"Melhora do lar";"D";9600;14.91;1;0.08;"y";7
"2kazbyb3-jfsq";"z2rzeg77-rfzy";"unjjjs9i-nf9z";26;60000;"Alugada";9.0;"Pag. de débitos";"C";7000;13.49;0;0.12;"n";2
"irw2ogbn-ui3e";"z2sjeca6-ou9c";"enlydhgq-obep";34;53549;"Hipoteca";17.0;"Pag. de débitos";"A";14200;6.99;0;0.27;"n";6
"g4lyhtn2-okof";"z2whbm5a-6oxa";"eylrcnlf-5tfk";31;84000;"Hipoteca";2.0;"Educativo";"D";10400;14.96;0;0.12;"n";7
"z6gzqqjw-xew5";"z30wfelg-gyhc";"xacmu9uv-tonn";28;141000;"Hipoteca";4.0;"Melhora do lar";"A";9000;7.14;0;0.06;"n";8
"urrleluy-dnoh";"z34a9oex-9ls8";"o9bnjrd9-uxag";31;61000;"Alugada";3.0;"Médico";"C";7500;0.0;0;0.12;"y";10
"aomz73uc-eh70";"z34puplr-wpem";"iptilhdn-nmux";23;29000;"Própria";0.0;"Médico";"F";10000;18.62;1;0.34;"y";3
"kij71hn2-kwkd";"z38yu8yb-uowy";"sn1thtpr-ruco";33;58000;"Alugada";0.0;"Pag. de débitos";"B";14400;9.91;0;0.25;"n";8
"r8fcxaht-028k";"z3a5kawh-i8ei";"avgafyjk-vbaz";22;57160;"Alugada";2.0;"Médico";"B";1500;11.36;0;0.03;"n";3
"5nstv65b-lwtg";"z3btleg5-b6lp";"ww60hrnb-nk90";24;87278;"Hipoteca";3.0;"Empreendimento";"A";12000;5.42;0;0.14;"n";2
"bclv9oar-9oqy";"z3d99mn2-jukx";"hchp2uuw-qtnh";27;31500;"Alugada";10.0;"Pag. de débitos";"C";6000;12.84;1;0.19;"n";8
"xyiwbhq6-upuh";"z3emi1ko-uxpz";"uicx8cij-gzcu";29;52000;"Alugada";9.0;"Empreendimento";"A";10000;8.0;0;0.19;"n";6
"53bd0wjw-w2ll";"z3h9fw4z-ithi";"akzaujc6-97mf";23;54000;"Alugada";7.0;"Pessoal";"B";1500;9.62;0;0.03;"n";3
"eeledphe-goso";"z3iicjmh-lyno";"g5uluph5-cukk";23;81000;"Hipoteca";0.0;"Pag. de débitos";"B";16000;11.99;1;0.2;"n";3
"kt7odkke-fg6z";"z3ka3d4d-wlce";"po21b4xb-vpra";22;30288;"Hipoteca";2.0;"Educativo";"C";6000;12.73;0;0.2;"n";2
"oqnfpkjm-06w4";"z3kialif-s2dq";"mhplgfco-hwuh";35;55000;"Hipoteca";3.0;"Pag. de débitos";"A";3200;5.79;0;0.06;"n";10
"frppnrw4-xn33";"z3nk3iih-o8ce";"0drvw5ml-4zkg";28;81996;"Hipoteca";12.0;"Educativo";"B";3000;12.42;0;0.04;"n";5
"jw7axafl-l8ff";"z3o2p85e-uz6y";"r8vodbpz-8jhm";26;138000;"Hipoteca";4.0;"Educativo";"F";18000;16.4;1;0.13;"n";3
"bksnwkrw-x0kt";"z3uxk8yg-jkdh";"6jrx2amq-zegf";23;48000;"Alugada";3.0;"Educativo";"B";6600;11.11;0;0.14;"n";2
"lbudcb8c-rlqp";"z3vrspch-nrhy";"bo4earcn-jqxp";32;120000;"Alugada";5.0;"Empreendimento";"E";15000;15.68;0;0.13;"n";7
"rintjkff-i1cb";"z3xlagny-wm6s";"7jb5z2sx-spbc";28;48879;"Alugada";4.0;"Pessoal";"B";5000;12.42;0;0.1;"n";7
"8b1ymjxc-kgl8";"z3xlsggr-mkno";"tuouxex5-dsge";22;17004;"Alugada";5.0;"Pag. de débitos";"A";3250;6.91;1;0.19;"n";2
"teutdx5u-ktfk";"z3zojm5m-8mjj";"tfjdg7nb-bupv";25;42348;"Hipoteca";9.0;"Pag. de débitos";"A";8000;0.0;0;0.19;"n";2
"t5q9r6y3-qexa";"z40me1z8-x4pi";"vnwt5pnj-udky";34;50000;"Alugada";4.0;"Pessoal";"B";18000;8.88;1;0.36;"n";9
"yuehnedd-dagz";"z43tfd1w-46kj";"p4x0jfju-aamx";37;38400;"Alugada";6.0;"Educativo";"D";23500;0.0;1;0.61;"y";16
"dt2j8gjg-dr0s";"z463ldk3-napv";"xmsdhb71-3jzn";32;112445;"Hipoteca";4.0;"Pag. de débitos";"A";6000;5.42;0;0.05;"n";10
"hnhoxmaa-tlwo";"z46ldwpn-ijwq";"tyxdat8d-u6df";38;74237;"Hipoteca";4.0;"Pessoal";"C";18000;14.35;0;0.24;"y";15
"9a2mnnec-0psf";"z4bsdyht-2w8v";"etobibbw-9ecb";28;140000;"Hipoteca";12.0;"Médico";"B";15000;8.88;0;0.11;"n";5
"axpx1h49-e0mc";"z4cshelp-krba";"uvghbjxw-klme";23;75000;"Alugada";1.0;"Pessoal";"A";6000;6.03;0;0.08;"n";4
"mkunw7rd-uftp";"z4d3zfxw-hl1d";"pmtigsup-oad4";26;52000;"Hipoteca";3.0;"Melhora do lar";"D";2500;14.59;0;0.05;"n";4
"vjz5hz6m-7ayq";"z4ecr7gr-ki0c";"enm6wa8t-8dmu";30;68000;"Alugada";1.0;"Empreendimento";"A";3000;5.42;0;0.04;"n";9
"pdeyueqc-xcaa";"z4ftkukq-vgu6";"q0yjxvel-pudi";22;48000;"Hipoteca";1.0;"Pessoal";"B";4000;9.63;0;0.08;"n";2
"hwkqwxhs-kt8d";"z4fyhudc-nsow";"her2yr5p-fuct";25;174000;"Hipoteca";2.0;"Pag. de débitos";"C";8800;14.27;0;0.05;"n";3
"utr0xnx6-sptl";"z4hbwzuq-ro4e";"ulpiyb5s-hi1g";22;80000;"Alugada";1.0;"Educativo";"A";6000;0.0;0;0.07;"n";2
"h5hp75y5-hqaw";"z4jxaulo-pcol";"yh53ybov-e2l9";28;108000;"Alugada";0.0;"Educativo";"D";25000;14.61;1;0.23;"y";6
"nngawyqp-aw6x";"z4jy90ls-ltfy";"5tuqdbkr-dlrq";40;27040;"Hipoteca";7.0;"Educativo";"B";6925;9.99;0;0.26;"n";15
"alw5a7ut-amii";"z4ltres5-9qmt";"hywgtq5h-yiim";29;38400;"Hipoteca";0.0;"Médico";"C";14000;14.27;0;0.36;"y";8
"dtyrjmx0-igh8";"z4m5bzzw-xl5v";"w4eu4nhx-apbp";29;47340;"Alugada";5.0;"Pag. de débitos";"B";2000;9.99;0;0.04;"n";6
"5cloyswr-arns";"z4oq56nl-2ee8";"fpbctggd-0lof";29;158000;"Própria";13.0;"Educativo";"A";11000;8.49;0;0.07;"n";6
"wknaduag-qhzc";"z4rouuwt-hrhf";"m2aeljwj-y1rt";28;73200;"Alugada";2.0;"Empreendimento";"A";12000;8.9;0;0.16;"n";5
"oyrtakcz-6iih";"z4szmfci-twef";"6cpxuymo-reoc";23;48500;"Hipoteca";1.0;"Empreendimento";"";15000;12.68;0;0.21;"";12
"aus3dpnp-band";"z4vzxerg-8ps5";"h3teazhh-xibl";23;36000;"Alugada";5.0;"Empreendimento";"B";7000;10.65;0;0.19;"n";2
"w59qkofd-5usu";"z4wuqfwd-lxac";"3bmx4b6k-stiy";29;32000;"Alugada";6.0;"Pag. de débitos";"C";10800;13.57;1;0.34;"n";6
"eauceato-4psd";"z4wyzd9t-7lch";"h0wqgtyc-qgao";24;60000;"Hipoteca";3.0;"Empreendimento";"A";20000;7.88;0;0.33;"n";2
"1fa1jfa9-lqs5";"z51o1hsi-rrbj";"ytejwbsj-v01s";24;88000;"Hipoteca";4.0;"Médico";"B";6000;9.91;0;0.07;"n";2
"twoo7j7q-wkdo";"z57d0pff-3i65";"egbbgqxb-cbyf";22;41600;"Alugada";0.0;"Educativo";"C";2400;12.22;0;0.06;"y";2
"bzi8khqg-gmee";"z58wokaf-p7xs";"s733a8j3-kx8v";22;35000;"Alugada";2.0;"Empreendimento";"C";4500;14.27;0;0.13;"y";2
"ukj2dazk-hfzg";"z5catgdi-izgl";"ft5albkc-rv95";22;22000;"Alugada";6.0;"Médico";"C";4350;11.54;0;0.2;"n";3
"s8ljyrgp-efyu";"z5ckufuo-rakr";"ma9ffazd-xpkr";27;68000;"Hipoteca";4.0;"Melhora do lar";"D";30000;15.99;0;0.44;"n";7
"rcyrs9ba-tceg";"z5evafbx-a3qj";"qdyqc4ij-di1e";32;91800;"Hipoteca";13.0;"Médico";"D";8400;15.99;1;0.08;"n";9
"gcbhhtnt-az2f";"z5ewydwt-lls2";"mtbzukel-ei4z";42;42000;"Alugada";11.0;"Empreendimento";"C";9600;13.23;0;0.23;"n";15
